Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2020-06-28,MN,35549,13856,7457,0,2660,307,84,733,4580,5872,8006,21102,6441,1425,1048,115,0,47,22,3,7,20,163,45,1160,220,4010,1804,829,0,378,90,8,71,281,549,593,2790,627,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MO,20575,8946,5769,0,0,0,0,510,1571,3779,2209,13122,5242,997,580,351,0,0,0,0,8,28,28,25,864,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MP,30,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MS,25892,6922,12973,1375,83,1012,0,0,1231,2296,1375,18839,5678,1039,428,523,16,0,61,0,0,7,4,16,956,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MT,863,638,4,0,2,112,0,0,14,93,62,698,103,22,13,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NC,62142,23307,10186,0,928,442,161,0,7172,19946,18971,22346,20825,1322,742,426,0,19,15,4,0,69,47,113,1129,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,ND,3495,0,0,0,0,0,0,0,0,3495,0,0,0,79,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NE,18899,7066,883,0,883,126,12,0,1299,8630,6057,3785,9057,267,114,10,0,9,1,0,0,3,130,30,91,146,1316,593,55,0,67,12,0,0,45,544,344,370,602,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NH,5747,3512,296,499,146,0,0,0,258,1036,499,4212,1036,367,275,7,10,3,0,0,0,9,63,10,294,63,565,409,27,55,15,0,0,0,15,44,55,466,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NJ,171182,35908,17223,30741,5140,0,0,0,11901,70269,30741,70172,70269,13121,6952,2356,2613,716,0,0,0,224,260,2613,10248,260,19841,7898,3633,5041,998,0,0,0,711,1560,5041,13240,1560,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NM,11809,1373,227,3399,69,6000,0,0,0,741,3399,7669,741,492,98,4,59,1,236,0,0,0,94,59,339,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NV,17160,3160,975,4387,885,72,0,0,764,6917,4387,5092,6917,500,228,58,78,70,3,0,0,12,51,78,359,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NY,392539,0,0,0,0,0,0,0,0,392539,0,0,0,26997,8244,6034,6378,1618,0,0,0,1752,2971,6378,17648,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,OH,50309,24486,13108,0,1586,58,109,1824,3798,5340,3991,35187,11131,2807,2179,523,0,30,1,1,35,16,22,59,2714,34,7681,4233,2405,0,185,9,22,272,351,204,518,6528,635,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,OK,12944,7465,958,0,1086,910,0,0,511,2014,2563,8219,2162,385,291,28,0,7,27,0,0,10,22,13,334,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,OR,8341,3120,332,0,303,153,230,218,2270,1715,2680,3933,1728,202,143,6,0,9,3,4,2,16,19,23,157,22,1022,583,45,0,47,15,34,20,219,59,254,701,67,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,PA,84370,25100,10800,0,1300,0,0,0,596,46574,6900,17300,60200,6579,4566,1368,0,146,0,0,0,319,180,372,6027,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,PR,7189,0,0,0,0,0,0,0,0,7189,0,0,0,153,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,RI,16661,4430,1535,5710,0,0,0,345,448,4193,5710,6758,4193,927,608,46,78,0,0,0,0,12,183,78,666,183,1984,749,180,520,0,0,0,60,47,428,520,1036,428,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,SC,33320,11537,8716,0,256,0,0,0,2563,10245,3771,16163,13385,716,311,311,0,6,0,0,0,13,72,26,557,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,SD,6681,2273,968,1077,700,962,0,0,701,0,1077,5604,0,91,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,TN,40172,17261,8549,0,556,61,40,0,6743,6962,10928,20187,9057,584,335,201,0,11,0,1,0,34,2,51,527,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,TX,148723,5606,2535,7750,602,0,0,0,117,132113,7750,8860,132113,2393,269,85,171,13,0,0,0,5,1850,171,372,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,UT,21100,7275,584,9115,469,567,820,0,2570,2479,9115,9506,2479,167,93,5,38,8,9,10,0,12,7,38,122,7,1396,556,38,546,31,76,96,0,167,42,546,808,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,VA,61736,12993,8748,21163,2059,72,0,181,1648,14872,21163,25701,14872,1732,942,376,189,100,2,0,0,22,101,189,1442,101,6136,1821,1504,2092,350,5,0,19,134,211,2092,3833,211,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,VI,81,0,0,0,0,0,0,0,0,81,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,VT,1202,981,113,0,53,2,0,0,22,31,41,1156,5,56,53,0,0,2,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WA,31752,8116,1311,10297,1354,421,707,447,535,8564,10297,12891,8564,1310,875,40,154,110,18,12,16,26,59,154,1097,59,4275,1560,177,893,242,59,92,42,61,1149,893,2233,1149,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WI,27743,15303,4866,0,1059,266,0,0,3332,2917,8679,15881,3183,777,538,183,0,23,10,0,0,11,12,90,672,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WV,2832,2261,208,0,0,0,0,0,363,0,0,0,0,93,58,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WY,1121,594,12,152,6,309,4,0,40,65,152,965,65,20,8,0,1,0,9,0,0,0,2,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AK,792,461,22,0,58,89,20,28,17,97,54,614,124,12,7,0,0,2,2,1,0,0,0,0,12,0,64,38,0,0,8,8,5,0,4,1,5,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AL,32064,11210,12599,0,132,0,0,0,1840,6280,3317,20429,8317,891,430,404,0,5,0,0,0,14,38,25,764,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AR,17375,7964,4121,0,168,44,1116,0,2354,1608,4043,13332,1608,240,130,66,0,1,0,17,0,15,0,19,210,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AZ,59974,9829,1478,15404,449,5641,0,0,1218,25955,15404,18615,25955,1463,654,45,305,17,268,0,0,29,145,305,1013,145,4313,1556,221,1470,69,679,0,0,78,240,1470,2603,240,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,CA,190222,22500,5845,73357,9259,244,850,925,17930,59312,73357,57553,59312,5632,1783,511,2225,785,18,22,37,50,201,2225,3206,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,CO,31155,10788,1719,11923,788,168,124,314,255,5065,11923,14156,5065,1667,1043,108,353,57,8,6,21,7,64,353,1250,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,CT,45913,15952,6003,8593,668,0,0,0,252,14284,8593,15952,14284,4287,3130,639,368,45,0,0,0,15,62,368,3130,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,DC,10128,2073,5059,0,164,26,29,0,2524,253,2923,6074,1131,541,58,401,69,8,0,0,0,0,5,69,467,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,DE,10889,3203,2896,3120,166,0,0,0,533,971,3120,6798,971,505,318,128,31,1,0,0,0,6,21,31,453,21,0,0,0,0,0,0,0,0,0,0,0,0,0,98201,41080,21667,9165,1649,0,0,0,4577,20063,9165,68973,20063
2020-06-24,FL,109014,25547,18355,36623,0,0,0,0,3912,24577,36623,43464,28927,3281,1585,682,817,0,0,0,0,102,95,817,2257,207,13574,4612,3396,4771,0,0,0,0,517,278,4771,8189,614,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,GA,69381,17997,20573,11458,1087,53,60,0,1417,16736,11458,35056,22867,2698,1212,1282,130,44,3,5,0,9,13,130,2538,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,GU,231,30,0,0,91,0,90,0,13,7,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,HI,835,194,8,0,265,0,206,0,34,128,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,IA,26742,16849,2674,0,1872,267,267,0,267,4546,6953,15779,4011,693,551,34,0,22,5,12,0,0,64,46,568,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,ID,4645,2388,71,0,56,66,17,176,509,1359,1079,1939,1626,90,84,1,0,2,1,0,0,1,0,6,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,IL,138540,28469,23223,45294,4055,210,356,0,5263,31670,45294,61576,31670,6770,3004,1892,1383,322,9,6,0,50,50,1383,5283,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1428841,378380,117998,118188,20828,1048,1684,0,45907,744808,118188,525201,744808
2020-06-24,IN,43140,19422,5399,0,678,0,0,0,7887,9754,5022,14394,23724,2386,1541,353,0,12,0,0,0,307,173,46,1281,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,431883,242930,38725,0,3668,0,0,0,59817,86743,14501,162226,255156
2020-06-24,KS,12970,8284,1195,0,742,89,0,0,435,2225,5575,5244,2151,261,182,60,0,9,2,0,0,3,5,32,219,10,1082,717,188,0,47,6,0,0,64,60,316,695,71,166499,84902,8071,0,2420,717,0,0,9451,60938,15944,76012,74543
2020-06-24,KY,14363,7262,1452,0,435,42,31,629,0,4512,1672,8146,4545,538,405,81,0,7,0,0,8,0,37,19,462,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,LA,52477,0,0,0,0,0,0,0,0,52477,0,0,52477,3152,1412,1655,0,23,3,2,0,17,57,64,2752,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MA,107611,32175,10115,20768,2259,0,0,0,5488,36910,20768,50037,36910,7938,5882,650,547,206,0,0,0,531,111,547,7269,111,11219,5418,1312,1503,359,0,0,0,875,1738,1503,7964,1738,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MD,65519,12979,18831,17738,1278,0,0,0,3268,11425,17738,36356,11425,3108,1334,1261,332,121,0,0,0,32,28,332,2748,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,ME,3017,1798,737,0,48,6,1,12,68,347,94,2369,554,103,89,1,0,0,0,0,0,1,12,0,83,20,339,260,31,0,5,0,0,0,5,38,2,261,76,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MI,68555,26490,20083,0,1538,265,0,4699,3848,11632,5484,44560,18509,6114,3160,2429,0,79,19,0,97,117,213,122,5074,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MN,33763,12881,7195,0,2523,298,83,701,4409,5673,7685,19891,6187,1397,1018,104,0,45,21,2,7,20,180,44,1115,238,3797,1688,784,0,351,85,6,67,269,547,557,2609,631,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MO,18868,8267,5447,0,0,0,0,469,1362,3320,1969,12192,4705,975,568,342,0,0,0,0,8,27,28,24,845,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MP,30,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MS,23424,6231,11902,1271,74,993,0,0,1008,1945,1271,17389,4764,1011,413,512,16,0,59,0,0,6,5,16,934,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MT,766,589,3,0,1,106,0,0,12,55,57,643,113,21,13,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NC,56174,20914,9403,0,883,389,151,0,6468,17966,17079,20339,18756,1271,711,411,0,19,13,4,0,65,48,101,1094,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,ND,3362,0,0,0,0,0,0,0,0,3362,0,0,0,78,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NE,18221,7066,883,0,883,126,12,0,1299,7952,6057,3785,8379,257,114,10,0,9,1,0,0,3,120,30,91,136,1268,593,55,0,67,12,0,0,45,496,344,370,554,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NH,5598,3426,288,484,143,0,0,0,261,996,484,4118,996,347,259,6,10,3,0,0,0,9,60,10,277,60,558,403,27,55,14,0,0,0,14,45,55,458,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NJ,169892,35380,17034,30318,5065,0,0,0,11737,70358,30318,69216,70358,12995,6885,2331,2593,710,0,0,0,215,261,2593,10141,261,19598,7796,3585,4974,976,0,0,0,704,1563,4974,13061,1563,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NM,10990,1263,213,3098,65,5767,0,0,0,584,3098,7308,584,480,98,4,59,1,236,0,0,0,82,59,339,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NV,14362,2628,825,3974,794,65,0,0,344,5732,3974,4312,5732,494,227,58,77,69,3,0,0,12,48,77,357,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NY,389666,0,0,0,0,0,0,0,0,389666,0,0,0,26848,8186,5983,6333,1605,0,0,0,1782,2959,6333,17556,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,OH,46759,23208,11985,0,1503,51,102,1800,3599,4511,3810,32987,9962,2755,2150,510,0,29,0,0,33,16,15,58,2673,24,7447,4104,2313,0,178,6,21,279,347,199,508,6337,602,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,OK,11510,6721,864,0,905,802,0,0,466,1752,2267,7287,1956,372,283,28,0,6,26,0,0,9,20,11,327,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,OR,7444,3073,324,0,301,145,218,216,2216,951,2617,3864,963,195,141,6,0,9,3,4,2,16,14,23,155,17,1006,578,44,0,46,15,34,20,218,51,251,698,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,PA,83191,24600,10600,0,1200,0,0,0,587,46204,5700,17000,59500,6518,4566,1368,0,146,0,0,0,319,119,372,6027,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,PR,6820,0,0,0,0,0,0,0,0,6820,0,0,0,149,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,RI,16606,4430,1535,5710,0,0,0,345,448,4138,5710,6758,4138,912,608,46,78,0,0,0,0,12,168,78,666,168,1967,749,180,520,0,0,0,60,47,411,520,1036,411,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,SC,27842,10191,7926,0,226,0,0,0,2264,7232,3132,13873,10836,683,303,303,0,6,0,0,0,13,56,19,548,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,SD,6419,2150,961,1055,696,877,0,0,680,0,1055,5364,0,84,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,TN,37235,15994,8117,0,528,0,0,0,6368,6228,10177,18929,8129,556,313,186,0,11,0,0,0,32,14,48,503,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,TX,125921,5431,2431,7186,598,0,0,0,117,110158,7186,8577,110158,2249,269,85,171,13,0,0,0,5,1706,171,372,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,UT,18784,6448,537,8087,422,530,732,0,2220,2237,8087,8460,2237,163,90,5,38,8,8,10,0,12,7,38,118,7,1256,505,34,486,27,60,95,0,152,38,486,732,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,VA,59514,12412,8427,20413,1992,70,0,169,1611,14420,20413,24681,14420,1661,903,361,177,98,2,0,0,21,99,177,1385,99,5955,1756,1454,2035,345,5,0,16,128,216,2035,3704,216,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,VI,78,0,0,0,0,0,0,0,0,78,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,VT,1184,966,106,0,53,2,0,0,23,34,41,1139,4,56,53,0,0,2,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WA,29869,7630,1243,9585,1295,400,644,396,519,8157,9585,12127,8157,1293,862,40,149,108,17,12,16,26,63,149,1081,63,4093,1520,170,865,238,57,80,39,61,1063,865,2165,1063,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WI,25763,13968,4626,0,1002,249,0,0,3166,2752,8275,14527,2961,757,524,180,0,22,10,0,0,9,12,84,659,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WV,2629,2111,185,0,0,0,0,0,333,0,0,0,0,92,58,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WY,1016,529,11,135,7,295,4,0,37,60,135,883,60,20,9,0,1,0,9,0,0,0,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AK,755,430,19,0,58,83,18,26,16,105,52,578,125,12,7,0,0,2,2,1,0,0,0,0,12,0,61,37,0,0,8,7,5,0,4,0,5,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AL,27312,9481,11080,0,118,0,0,0,1447,5183,2712,17722,6876,790,380,359,0,5,0,0,0,12,34,18,680,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AR,15561,7226,3823,0,155,43,978,0,1884,1452,3634,11927,1452,225,124,65,0,1,0,13,0,14,0,18,199,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AZ,52390,8948,1378,13882,403,5358,0,0,1066,21355,13882,17153,21355,1339,622,43,273,16,241,0,0,23,121,273,945,121,4161,1509,213,1400,68,668,0,0,74,229,1400,2532,229,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,CA,173824,21177,5485,69392,8941,227,796,886,15321,51599,69392,52833,51599,5495,1779,501,2170,774,15,22,37,47,150,2170,3175,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,CO,30539,10490,1728,11693,800,164,125,232,256,5051,11693,13795,5051,1647,1033,109,346,56,9,5,13,8,64,346,1233,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,CT,45755,15845,5958,8528,665,0,0,0,253,14343,8528,15845,14343,4260,3110,635,365,45,0,0,0,15,62,365,3110,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,DC,10020,2044,5019,0,163,25,29,0,2500,240,2906,6029,1085,533,57,395,68,8,0,0,0,5,0,68,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,DE,10775,3182,2860,3082,164,0,0,0,524,963,3082,6730,963,435,264,117,28,1,0,0,0,4,21,28,386,21,0,0,0,0,0,0,0,0,0,0,0,0,0,94974,39671,21115,8972,1590,0,0,0,4478,19148,8972,66854,19148
2020-06-21,FL,97291,22875,16717,33441,0,0,0,0,3401,20857,33441,39365,24485,3161,1542,659,776,0,0,0,0,98,86,776,2188,197,13037,4423,3271,4573,0,0,0,0,499,271,4573,7885,579,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,GA,64701,16621,19315,10340,1020,51,57,0,1269,16028,10340,32497,21864,2643,1188,1263,127,44,3,5,0,6,7,127,2493,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,GU,222,30,0,0,87,0,85,0,13,7,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,HI,814,194,8,0,265,0,206,0,34,107,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,IA,26218,16096,2596,0,1817,259,259,0,259,4932,6750,15057,4153,686,545,34,0,22,5,12,0,0,64,46,559,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,ID,4006,2060,66,0,51,60,15,151,427,1172,949,1728,1328,89,84,1,0,2,1,0,0,1,0,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,IL,136762,27901,22941,44647,3995,211,352,0,5218,31497,44647,60618,31497,6647,2943,1869,1353,318,9,6,0,51,51,1353,5196,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1360784,358381,113529,114449,19962,997,1621,0,44158,707687,114449,499708,707687
2020-06-21,IN,42423,18786,5317,0,673,0,0,0,7644,10021,4940,14164,23319,2350,1502,351,0,12,0,0,0,300,185,45,1264,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,411920,223759,35584,0,3393,0,0,0,54779,94405,13998,152287,245635
2020-06-21,KS,12059,7720,1136,0,727,83,0,0,386,2007,5271,4896,1892,254,176,60,0,9,2,0,0,3,4,31,215,8,1035,689,184,0,45,5,0,0,55,57,293,677,65,151910,78040,7375,0,2278,655,0,0,8527,55035,14904,69760,67246
2020-06-21,KY,13750,6792,1396,0,429,32,30,582,0,4489,1569,7752,4429,526,394,81,0,7,0,0,9,0,35,20,451,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,LA,49778,0,0,0,0,0,0,0,0,49778,0,0,49778,3105,1354,1606,0,22,3,2,0,17,110,61,2649,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,MA,107061,31797,9956,20555,2248,0,0,0,5460,37150,20555,49461,37150,7858,5791,644,542,204,0,0,0,526,149,542,7165,149,11085,5342,1285,1485,354,0,0,0,864,1762,1485,7845,1762,0,0,0,0,0,0,0,0,0,0,0,0,0
